x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
38.80;75.40;y;0.79;0.25;-55.01;67.54;0.00;84.80
38.80;75.40;p;1.06;0.04;12.53;0.00;0.92;84.80
39.70;75.20;y;0.79;0.02;12.53;-35.73;0.00;85.04
39.70;75.20;p;0.89;0.14;-23.20;0.00;0.76;85.04
40.40;75.50;y;0.79;0.15;-23.20;-78.90;0.00;85.63
40.40;75.50;p;1.60;0.76;-102.09;0.00;1.43;85.63
40.10;76.90;y;0.79;0.38;-102.09;21.56;0.00;86.73
40.10;76.90;p;1.32;0.49;-80.54;0.00;1.22;86.73
40.30;78.10;y;0.79;0.15;-80.54;80.54;0.00;87.88
40.30;78.10;p;1.10;0.20;-0.00;0.00;0.90;87.88
41.20;78.10;y;0.79;0.27;-0.00;-100.95;0.00;88.30
41.20;78.10;p;15.90;0.05;-100.95;0.00;15.79;88.30
38.20;93.60;y;0.79;0.08;-100.95;-10.85;0.00;101.10
38.20;93.60;p;0.66;0.09;-111.80;0.00;0.54;101.10
38.00;94.10;y;0.79;0.14;-111.80;-26.21;0.00;101.48
38.00;94.10;p;1.51;0.43;-138.01;0.00;1.35;101.48
37.00;95.00;y;0.79;0.37;-138.01;106.15;0.00;101.95
37.00;95.00;p;9.80;0.03;-31.87;0.00;8.71;101.95
44.40;99.60;y;0.79;0.09;-31.87;47.81;0.00;109.05
44.40;99.60;p;0.86;0.20;15.95;0.00;0.73;109.05
45.10;99.40;y;0.79;0.23;15.95;90.00;0.00;109.15
45.10;99.40;p;3.90;0.51;105.95;0.00;3.64;109.15
44.10;95.90;y;0.79;0.27;105.95;-66.99;0.00;105.55
44.10;95.90;p;6.50;0.20;38.96;0.00;6.04;105.55
48.80;92.10;y;0.79;0.12;38.96;-59.42;0.00;104.23
48.80;92.10;p;7.55;0.06;-20.46;0.00;7.15;104.23
55.50;94.60;y;0.79;0.07;-20.46;83.28;0.00;109.68
55.50;94.60;p;9.40;0.18;62.82;0.00;8.32;109.68
59.30;87.20;y;0.79;0.11;62.82;147.20;0.00;105.45
59.30;87.20;p;5.90;0.46;-149.98;0.00;5.20;105.45
54.80;89.80;y;0.79;0.33;-149.98;-66.53;0.00;105.20
54.80;89.80;p;14.35;0.05;143.48;0.00;12.94;105.20
44.40;82.10;y;0.79;0.00;143.48;-77.71;0.00;93.34
44.40;82.10;p;2.56;0.18;65.77;0.00;2.19;93.34
45.30;80.10;y;0.79;0.11;65.77;-22.05;0.00;92.02
45.30;80.10;p;3.46;0.08;43.73;0.00;3.18;92.02
47.60;77.90;y;0.79;0.05;43.73;53.56;0.00;91.29
47.60;77.90;p;8.81;0.63;97.29;0.00;8.67;91.29
46.50;69.30;y;0.79;0.37;97.29;-97.29;0.00;83.46
46.50;69.30;p;1.21;0.12;-0.00;0.00;1.00;83.46
47.50;69.30;y;0.79;0.01;-0.00;5.36;0.00;84.02
47.50;69.30;p;3.33;0.09;5.36;0.00;3.21;84.02
50.70;69.00;y;0.79;0.09;5.36;-87.23;0.00;85.62
50.70;69.00;p;0.81;0.19;-81.87;0.00;0.71;85.62
50.80;69.70;y;0.79;0.23;-81.87;98.57;0.00;86.25
50.80;69.70;p;1.19;0.11;16.70;0.00;1.04;86.25
51.80;69.40;y;0.79;0.03;16.70;-106.70;0.00;86.60
51.80;69.40;p;0.72;0.06;-90.00;0.00;0.60;86.60
51.80;70.00;y;0.79;0.15;-90.00;85.24;0.00;87.08
51.80;70.00;p;4.94;0.15;-4.76;0.00;4.82;87.08
56.60;70.40;y;0.79;0.18;-4.76;-6.55;0.00;90.33
56.60;70.40;p;0.61;0.07;-11.31;0.00;0.51;90.33
57.10;70.50;y;0.79;0.04;-11.31;96.12;0.00;90.72
57.10;70.50;p;1.21;0.69;84.81;0.00;1.10;90.72
57.20;69.40;y;0.79;0.31;84.81;-93.55;0.00;89.93
57.20;69.40;p;1.42;0.46;-8.75;0.00;1.32;89.93
58.50;69.60;y;0.79;0.15;-8.75;32.71;0.00;90.92
58.50;69.60;p;1.20;0.26;23.96;0.00;0.98;90.92
59.40;69.20;y;0.79;0.22;23.96;-98.71;0.00;91.20
59.40;69.20;p;1.29;0.15;-74.74;0.00;1.14;91.20
59.70;70.30;y;0.79;0.15;-74.74;86.05;0.00;92.23
59.70;70.30;p;0.61;0.01;11.31;0.00;0.51;92.23
60.20;70.20;y;0.79;0.00;11.31;0.00;0.00;92.48
60.20;70.20;p;1.12;0.25;11.31;0.00;1.02;92.48
61.20;70.00;y;0.79;0.24;11.31;-54.94;0.00;92.98
61.20;70.00;p;9.47;0.07;-43.63;0.00;8.84;92.98
67.60;76.10;y;0.79;0.07;-43.63;-85.03;0.00;101.79
67.60;76.10;p;0.76;0.18;-128.66;0.00;0.64;101.79
67.20;76.60;y;0.79;0.21;-128.66;32.41;0.00;101.90
67.20;76.60;p;13.95;0.19;-96.25;0.00;13.78;101.90
65.70;90.30;y;0.79;0.26;-96.25;-51.75;0.00;111.67
65.70;90.30;p;1.15;0.69;-147.99;0.00;0.94;111.67
64.90;90.80;y;0.79;0.28;-147.99;31.43;0.00;111.61
64.90;90.80;p;2.44;1.50;-116.57;0.00;2.01;111.61
64.00;92.60;y;0.79;0.28;-116.57;114.04;0.00;112.56
64.00;92.60;p;6.93;0.17;-2.53;0.00;6.81;112.56
70.80;92.90;y;0.79;0.03;-2.53;107.35;0.00;116.80
70.80;92.90;p;3.77;0.11;104.83;0.00;3.52;116.80
69.90;89.50;y;0.79;0.02;104.83;-44.05;0.00;113.56
69.90;89.50;p;10.86;0.11;60.77;0.00;9.63;113.56
74.60;81.10;y;0.79;0.05;60.77;-87.34;0.00;110.19
74.60;81.10;p;0.60;0.01;-26.57;0.00;0.45;110.19
75.00;81.30;y;0.79;0.02;-26.57;102.53;0.00;110.61
75.00;81.30;p;0.54;0.00;75.96;0.00;0.41;110.61
75.10;80.90;y;0.79;0.00;75.96;-82.67;0.00;110.38
75.10;80.90;p;1.82;0.16;-6.71;0.00;1.71;110.38
76.80;81.10;y;0.79;0.16;-6.71;106.17;0.00;111.69
76.80;81.10;p;1.32;0.70;99.46;0.00;1.22;111.69
76.60;79.90;y;0.79;0.32;99.46;0.55;0.00;110.69
76.60;79.90;p;1.83;0.26;100.01;0.00;1.73;110.69
76.30;78.20;y;0.79;0.00;100.01;-129.06;0.00;109.26
76.30;78.20;p;1.25;0.22;-29.05;0.00;1.03;109.26
77.20;78.70;y;0.79;0.26;-29.05;77.18;0.00;110.24
77.20;78.70;p;4.22;0.44;48.12;0.00;3.89;110.24
79.80;75.80;y;0.79;0.35;48.12;-3.12;0.00;110.06
79.80;75.80;p;0.23;0.00;45.00;0.00;0.14;110.06
79.90;75.70;y;0.79;0.00;45.00;-120.96;0.00;110.07
79.90;75.70;p;0.98;0.15;-75.96;0.00;0.82;110.07
80.10;76.50;y;0.79;0.15;-75.96;9.75;0.00;110.76
80.10;76.50;p;7.30;0.08;-66.22;0.00;6.45;110.76
82.70;82.40;y;0.79;0.05;-66.22;103.09;0.00;116.74
82.70;82.40;p;0.67;0.01;36.87;0.00;0.50;116.74
83.10;82.10;y;0.79;0.04;36.87;51.49;0.00;116.82
83.10;82.10;p;7.12;0.10;88.36;0.00;7.00;116.82
83.30;75.10;y;0.79;0.03;88.36;5.08;0.00;112.16
83.30;75.10;p;8.45;0.06;93.45;0.00;8.32;112.16
82.80;66.80;y;0.79;0.12;93.45;23.12;0.00;106.39
82.80;66.80;p;0.62;0.00;116.57;0.00;0.45;106.39
82.60;66.40;y;0.79;0.01;116.57;-155.22;0.00;105.98
82.60;66.40;p;0.76;0.00;-38.66;0.00;0.64;105.98
83.10;66.80;y;0.79;0.00;-38.66;114.62;0.00;106.62
83.10;66.80;p;1.42;0.48;75.96;0.00;1.24;106.62
83.40;65.60;y;0.79;0.32;75.96;-75.96;0.00;106.11
83.40;65.60;p;3.63;0.30;-0.00;0.00;3.20;106.11
86.60;65.60;y;0.79;0.20;-0.00;111.12;0.00;108.64
86.60;65.60;p;5.01;0.88;111.12;0.00;4.72;108.64
84.90;61.20;y;0.79;0.42;111.12;-69.14;0.00;104.66
84.90;61.20;p;1.51;0.58;41.99;0.00;1.35;104.66
85.90;60.30;y;0.79;0.22;41.99;53.21;0.00;104.95
85.90;60.30;p;1.21;0.05;95.19;0.00;1.10;104.95
85.80;59.20;y;0.79;0.00;95.19;-6.98;0.00;104.24
85.80;59.20;p;9.76;0.32;88.21;0.00;9.60;104.24
86.10;49.60;y;0.79;0.17;88.21;91.79;0.00;99.36
86.10;49.60;p;1.65;0.04;-180.00;0.00;1.40;99.36
84.70;49.60;y;0.79;0.01;-180.00;-96.71;0.00;98.15
84.70;49.60;p;1.82;0.94;83.29;0.00;1.71;98.15
84.90;47.90;y;0.79;0.31;83.29;41.70;0.00;97.48
84.90;47.90;p;12.25;0.58;124.99;0.00;10.99;97.48
78.60;38.90;y;0.79;0.02;124.99;141.64;0.00;87.70
78.60;38.90;p;6.94;0.15;-93.37;0.00;6.81;87.70
78.20;45.70;y;0.79;0.14;-93.37;-64.25;0.00;90.57
78.20;45.70;p;2.01;0.95;-157.62;0.00;1.84;90.57
76.50;46.40;y;0.79;0.41;-157.62;-20.79;0.00;89.47
76.50;46.40;p;3.71;0.66;-178.41;0.00;3.60;89.47
72.90;46.50;y;0.79;0.17;-178.41;104.35;0.00;86.47
72.90;46.50;p;1.62;0.06;-74.05;0.00;1.46;86.47
73.30;47.90;y;0.79;0.07;-74.05;-8.42;0.00;87.56
73.30;47.90;p;5.47;0.00;-82.48;0.00;5.35;87.56
74.00;53.20;y;0.79;0.07;-82.48;31.14;0.00;91.14
74.00;53.20;p;0.76;0.06;-51.34;0.00;0.64;91.14
74.40;53.70;y;0.79;0.17;-51.34;2.05;0.00;91.76
74.40;53.70;p;6.11;0.05;-49.29;0.00;5.67;91.76
78.10;58.00;y;0.79;0.08;-49.29;-51.62;0.00;97.28
78.10;58.00;p;8.56;0.03;-100.91;0.00;8.45;97.28
76.50;66.30;y;0.79;0.02;-100.91;-57.89;0.00;101.23
76.50;66.30;p;5.57;0.71;-158.81;0.00;5.26;101.23
71.60;68.20;y;0.79;0.33;-158.81;-68.32;0.00;98.88
71.60;68.20;p;6.17;0.24;132.88;0.00;5.73;98.88
67.70;64.00;y;0.79;0.00;132.88;9.15;0.00;93.16
67.70;64.00;p;5.60;0.76;142.03;0.00;5.20;93.16
63.60;60.80;y;0.79;0.44;142.03;89.31;0.00;87.99
63.60;60.80;p;1.44;0.32;-128.66;0.00;1.28;87.99
62.80;61.80;y;0.79;0.12;-128.66;-151.65;0.00;88.11
62.80;61.80;p;1.22;0.01;79.70;0.00;1.12;88.11
63.00;60.70;y;0.79;0.01;79.70;33.50;0.00;87.48
63.00;60.70;p;0.89;0.15;113.20;0.00;0.76;87.48
62.70;60.00;y;0.79;0.01;113.20;-99.16;0.00;86.78
62.70;60.00;p;0.53;0.00;14.04;0.00;0.41;86.78
63.10;59.90;y;0.79;0.04;14.04;49.40;0.00;87.00
63.10;59.90;p;1.66;0.76;63.43;0.00;1.34;87.00
63.70;58.70;y;0.79;0.37;63.43;31.33;0.00;86.62
63.70;58.70;p;1.31;0.34;94.76;0.00;1.20;86.62
63.60;57.50;y;0.79;0.08;94.76;-110.02;0.00;85.74
63.60;57.50;p;1.29;0.06;-15.26;0.00;1.14;85.74
64.70;57.80;y;0.79;0.07;-15.26;98.36;0.00;86.76
64.70;57.80;p;12.66;0.10;83.10;0.00;12.49;86.76
66.20;45.40;y;0.79;0.05;83.10;-52.85;0.00;80.27
66.20;45.40;p;1.65;0.83;30.26;0.00;1.39;80.27
67.40;44.70;y;0.79;0.28;30.26;124.73;0.00;80.88
67.40;44.70;p;1.95;0.83;154.98;0.00;1.66;80.88
65.90;44.00;y;0.79;0.38;154.98;79.48;0.00;79.24
65.90;44.00;p;1.05;0.34;-125.54;0.00;0.86;79.24
65.40;44.70;y;0.79;0.35;-125.54;-137.34;0.00;79.22
65.40;44.70;p;6.66;0.35;97.13;0.00;6.45;79.22
64.60;38.30;y;0.79;0.16;97.13;23.84;0.00;75.10
64.60;38.30;p;2.05;0.52;120.96;0.00;1.75;75.10
63.70;36.80;y;0.79;0.30;120.96;-30.96;0.00;73.57
63.70;36.80;p;0.73;0.03;90.00;0.00;0.60;73.57
63.70;36.20;y;0.79;0.00;90.00;-22.66;0.00;73.27
63.70;36.20;p;11.69;0.30;67.34;0.00;11.16;73.27
68.00;25.90;y;0.79;0.19;67.34;-37.60;0.00;72.77
68.00;25.90;p;1.00;0.03;29.74;0.00;0.81;72.77
68.70;25.50;y;0.79;0.02;29.74;69.00;0.00;73.28
68.70;25.50;p;1.42;0.63;98.75;0.00;1.32;73.28
68.50;24.20;y;0.79;0.32;98.75;-20.06;0.00;72.65
68.50;24.20;p;1.63;0.44;78.69;0.00;1.53;72.65
68.80;22.70;y;0.79;0.17;78.69;1.48;0.00;72.45
68.80;22.70;p;7.73;0.32;80.17;0.00;7.61;72.45
70.10;15.20;y;0.79;0.17;80.17;-43.30;0.00;71.73
70.10;15.20;p;1.77;0.94;36.87;0.00;1.50;71.73
71.30;14.30;y;0.79;0.43;36.87;64.27;0.00;72.72
71.30;14.30;p;6.83;0.66;101.14;0.00;6.73;72.72
70.00;7.70;y;0.79;0.16;101.14;-56.14;0.00;70.42
70.00;7.70;p;3.38;0.17;45.00;0.00;3.11;70.42
72.20;5.50;y;0.79;0.12;45.00;-39.60;0.00;72.41
72.20;5.50;p;12.92;0.25;5.40;0.00;12.76;72.41
84.90;4.30;y;0.79;0.24;5.40;70.93;0.00;85.01
84.90;4.30;p;4.07;0.30;76.33;0.00;3.81;85.01
85.80;0.60;y;0.79;0.19;76.33;-87.74;0.00;85.80
85.80;0.60;p;11.73;0.51;-11.41;0.00;11.63;85.80
97.20;2.90;y;0.79;0.31;-11.41;44.03;0.00;97.24
97.20;2.90;p;3.40;0.46;32.62;0.00;2.97;97.24
99.70;1.30;y;0.79;0.23;32.62;-129.74;0.00;99.71
99.70;1.30;p;1.74;0.07;-97.13;0.00;1.61;99.71
99.50;2.90;y;0.79;0.06;-97.13;-37.87;0.00;99.54
99.50;2.90;p;2.33;0.81;-135.00;0.00;2.12;99.54
98.00;4.40;y;0.79;0.37;-135.00;35.54;0.00;98.10
98.00;4.40;p;1.34;0.39;-99.46;0.00;1.22;98.10
97.80;5.60;y;0.79;0.02;-99.46;30.50;0.00;97.96
97.80;5.60;p;3.00;0.39;-68.96;0.00;2.79;97.96
98.80;8.20;y;0.79;0.27;-68.96;-90.23;0.00;99.14
98.80;8.20;p;5.67;0.76;-159.19;0.00;5.35;99.14
93.80;10.10;y;0.79;0.29;-159.19;95.76;0.00;94.34
93.80;10.10;p;2.44;0.53;-63.43;0.00;2.01;94.34
94.70;11.90;y;0.79;0.26;-63.43;85.24;0.00;95.44
94.70;11.90;p;1.22;0.41;21.80;0.00;1.08;95.44
95.70;11.50;y;0.79;0.38;21.80;-111.80;0.00;96.39
95.70;11.50;p;0.93;0.03;-90.00;0.00;0.70;96.39
95.70;12.20;y;0.79;0.00;-90.00;46.01;0.00;96.47
95.70;12.20;p;4.36;0.50;-43.99;0.00;4.03;96.47
98.60;15.00;y;0.79;0.36;-43.99;-19.44;0.00;99.73
98.60;15.00;p;1.92;0.62;-63.43;0.00;1.57;99.73
99.30;16.40;y;0.79;0.34;-63.43;-16.26;0.00;100.65
99.30;16.40;p;1.22;0.21;-79.70;0.00;1.12;100.65
99.50;17.50;y;0.79;0.15;-79.70;-14.39;0.00;101.03
99.50;17.50;p;1.52;0.40;-94.09;0.00;1.40;101.03
99.40;18.90;y;0.79;0.35;-94.09;-150.35;0.00;101.18
99.40;18.90;p;2.95;0.11;115.56;0.00;2.55;101.18
98.30;16.60;y;0.79;0.02;115.56;76.97;0.00;99.69
98.30;16.60;p;1.06;0.19;-167.47;0.00;0.92;99.69
97.40;16.80;y;0.79;0.10;-167.47;63.43;0.00;98.84
97.40;16.80;p;1.42;0.55;-104.04;0.00;1.24;98.84
97.10;18.00;y;0.79;0.38;-104.04;-12.53;0.00;98.75
97.10;18.00;p;1.14;0.15;-116.57;0.00;0.89;98.75
96.70;18.80;y;0.79;0.00;-116.57;-36.11;0.00;98.51
96.70;18.80;p;7.65;0.01;-152.68;0.00;6.75;98.51
90.70;21.90;y;0.79;0.19;-152.68;-6.77;0.00;93.31
90.70;21.90;p;0.99;0.42;-159.44;0.00;0.85;93.31
89.90;22.20;y;0.79;0.41;-159.44;-15.36;0.00;92.60
89.90;22.20;p;4.54;0.33;-174.81;0.00;4.42;92.60
85.50;22.60;y;0.79;0.17;-174.81;72.28;0.00;88.44
85.50;22.60;p;1.06;0.01;-102.53;0.00;0.92;88.44
85.30;23.50;y;0.79;0.00;-102.53;-105.54;0.00;88.48
85.30;23.50;p;2.00;0.33;151.93;0.00;1.70;88.48
83.80;22.70;y;0.79;0.16;151.93;-5.83;0.00;86.82
83.80;22.70;p;8.25;0.47;146.09;0.00;7.35;86.82
77.70;18.60;y;0.79;0.16;146.09;123.91;0.00;79.90
77.70;18.60;p;0.61;0.00;-90.00;0.00;0.40;79.90
77.70;19.00;y;0.79;0.03;-90.00;-90.00;0.00;79.99
77.70;19.00;p;0.22;0.00;180.00;0.00;0.10;79.99
77.60;19.00;y;0.79;0.00;180.00;63.43;0.00;79.89
77.60;19.00;p;1.40;0.16;-116.57;0.00;1.12;79.89
77.10;20.00;y;0.79;0.13;-116.57;19.03;0.00;79.65
77.10;20.00;p;12.36;0.07;-97.53;0.00;12.21;79.65
75.50;32.10;y;0.79;0.06;-97.53;66.95;0.00;82.04
75.50;32.10;p;5.80;0.23;-30.58;0.00;5.11;82.04
79.90;34.70;y;0.79;0.26;-30.58;8.78;0.00;87.11
79.90;34.70;p;1.22;0.06;-21.80;0.00;1.08;87.11
80.90;35.10;y;0.79;0.07;-21.80;18.23;0.00;88.19
80.90;35.10;p;1.71;0.62;-3.58;0.00;1.60;88.19
82.50;35.20;y;0.79;0.39;-3.58;58.64;0.00;89.70
82.50;35.20;p;9.95;0.35;55.06;0.00;8.91;89.70
87.60;27.90;y;0.79;0.11;55.06;-92.71;0.00;91.94
87.60;27.90;p;4.77;0.50;-37.65;0.00;4.42;91.94
91.10;30.60;y;0.79;0.36;-37.65;52.90;0.00;96.10
91.10;30.60;p;2.48;0.54;15.26;0.00;2.28;96.10
93.30;30.00;y;0.79;0.28;15.26;-33.69;0.00;98.00
93.30;30.00;p;5.71;0.34;-18.43;0.00;5.38;98.00
98.40;31.70;y;0.79;0.25;-18.43;-166.33;0.00;103.38
98.40;31.70;p;6.15;0.49;175.24;0.00;6.02;103.38
92.40;31.20;y;0.79;0.29;175.24;57.09;0.00;97.53
92.40;31.20;p;10.67;0.04;-127.67;0.00;9.98;97.53
86.30;39.10;y;0.79;0.02;-127.67;77.48;0.00;94.74
86.30;39.10;p;2.57;0.05;-50.19;0.00;2.34;94.74
87.80;40.90;y;0.79;0.08;-50.19;-49.59;0.00;96.86
87.80;40.90;p;6.00;0.03;-99.78;0.00;5.89;96.86
86.80;46.70;y;0.79;0.02;-99.78;-5.47;0.00;98.57
86.80;46.70;p;1.29;0.23;-105.26;0.00;1.14;98.57
86.50;47.80;y;0.79;0.23;-105.26;48.95;0.00;98.83
86.50;47.80;p;0.50;0.07;-56.31;0.00;0.36;98.83
86.70;48.10;y;0.79;0.26;-56.31;20.06;0.00;99.15
86.70;48.10;p;4.20;0.44;-36.25;0.00;3.72;99.15
89.70;50.30;y;0.79;0.16;-36.25;-50.95;0.00;102.84
89.70;50.30;p;4.22;0.06;-87.21;0.00;4.10;102.84
89.90;54.40;y;0.79;0.07;-87.21;50.34;0.00;105.08
89.90;54.40;p;1.19;0.15;-36.87;0.00;1.00;105.08
90.70;55.00;y;0.79;0.14;-36.87;-83.96;0.00;106.07
90.70;55.00;p;8.16;0.16;-120.83;0.00;7.22;106.07
87.00;61.20;y;0.79;0.13;-120.83;151.41;0.00;106.37
87.00;61.20;p;2.95;0.43;30.58;0.00;2.56;106.37
89.20;59.90;y;0.79;0.37;30.58;-37.29;0.00;107.45
89.20;59.90;p;1.82;0.96;-6.71;0.00;1.71;107.45
90.90;60.10;y;0.79;0.39;-6.71;-4.60;0.00;108.97
90.90;60.10;p;3.67;1.53;-11.31;0.00;3.57;108.97
94.40;60.80;y;0.79;0.30;-11.31;96.12;0.00;112.29
94.40;60.80;p;11.20;1.06;84.81;0.00;11.05;112.29
95.40;49.80;y;0.79;0.40;84.81;-161.01;0.00;107.62
95.40;49.80;p;12.34;0.17;-76.20;0.00;11.74;107.62
98.20;61.20;y;0.79;0.15;-76.20;-40.36;0.00;115.71
98.20;61.20;p;0.88;0.03;-116.57;0.00;0.67;115.71
97.90;61.80;y;0.79;0.02;-116.57;21.85;0.00;115.77
97.90;61.80;p;9.88;0.22;-94.71;0.00;9.73;115.77
97.10;71.50;y;0.79;0.09;-94.71;-107.09;0.00;120.58
97.10;71.50;p;0.66;0.04;158.20;0.00;0.54;120.58
96.60;71.30;y;0.79;0.15;158.20;83.31;0.00;120.06
96.60;71.30;p;9.00;0.26;-118.50;0.00;7.96;120.06
92.80;78.30;y;0.79;0.23;-118.50;107.19;0.00;121.42
92.80;78.30;p;4.18;0.06;-11.31;0.00;4.08;121.42
96.80;79.10;y;0.79;0.07;-11.31;-64.03;0.00;125.01
96.80;79.10;p;11.64;0.39;-75.34;0.00;11.06;125.01
99.60;89.80;y;0.79;0.31;-75.34;-70.97;0.00;134.11
99.60;89.80;p;1.30;0.16;-146.31;0.00;1.08;134.11
98.70;90.40;y;0.79;0.18;-146.31;37.87;0.00;133.84
98.70;90.40;p;0.43;0.00;-108.43;0.00;0.32;133.84
98.60;90.70;y;0.79;0.06;-108.43;50.04;0.00;133.97
98.60;90.70;p;1.80;0.16;-58.39;0.00;1.53;133.97
99.40;92.00;y;0.79;0.03;-58.39;-121.61;0.00;135.44
99.40;92.00;p;1.32;0.52;180.00;0.00;1.00;135.44
98.40;92.00;y;0.79;0.30;180.00;78.69;0.00;134.71
98.40;92.00;p;0.61;0.04;-101.31;0.00;0.51;134.71
98.30;92.50;y;0.79;0.39;-101.31;-52.13;0.00;134.98
98.30;92.50;p;1.60;0.85;-153.43;0.00;1.34;134.98
97.10;93.10;y;0.79;0.34;-153.43;-116.57;0.00;134.52
97.10;93.10;p;1.32;0.04;90.00;0.00;1.20;134.52
97.10;91.90;y;0.79;0.01;90.00;19.18;0.00;133.69
97.10;91.90;p;2.64;0.51;109.18;0.00;2.44;133.69
96.30;89.60;y;0.79;0.29;109.18;-9.97;0.00;131.54
96.30;89.60;p;3.86;0.34;99.21;0.00;3.75;131.54
95.70;85.90;y;0.79;0.16;99.21;51.04;0.00;128.60
95.70;85.90;p;1.00;0.09;150.26;0.00;0.81;128.60
95.00;85.50;y;0.79;0.00;150.26;101.31;0.00;127.81
95.00;85.50;p;0.76;0.03;-108.43;0.00;0.63;127.81
94.80;86.10;y;0.79;0.06;-108.43;-54.74;0.00;128.06
94.80;86.10;p;4.79;0.72;-163.18;0.00;4.49;128.06
90.50;87.40;y;0.79;0.41;-163.18;28.18;0.00;125.81
90.50;87.40;p;3.53;0.60;-135.00;0.00;3.25;125.81
88.20;89.70;y;0.79;0.35;-135.00;16.93;0.00;125.80
88.20;89.70;p;2.00;0.72;-118.07;0.00;1.70;125.80
87.40;91.20;y;0.79;0.42;-118.07;-2.07;0.00;126.32
87.40;91.20;p;4.10;0.25;-120.14;0.00;3.58;126.32
85.60;94.30;y;0.79;0.02;-120.14;38.27;0.00;127.36
85.60;94.30;p;0.81;0.14;-81.87;0.00;0.71;127.36
85.70;95.00;y;0.79;0.15;-81.87;-107.59;0.00;127.94
85.70;95.00;p;6.20;0.50;170.54;0.00;6.08;127.94
79.70;94.00;y;0.79;0.30;170.54;56.75;0.00;123.24
79.70;94.00;p;7.60;0.22;-132.71;0.00;7.08;123.24
74.90;99.20;y;0.79;0.34;-132.71;42.71;0.00;124.30
74.90;99.20;p;0.44;0.05;-90.00;0.00;0.40;124.30
74.90;99.60;y;0.79;0.27;-90.00;105.26;0.00;124.62
74.90;99.60;p;1.29;0.23;15.26;0.00;1.14;124.62
76.00;99.30;y;0.79;0.00;15.26;-8.64;0.00;125.05
76.00;99.30;p;7.08;0.63;6.61;0.00;6.95;125.05
82.90;98.50;y;0.79;0.39;6.61;10.01;0.00;128.74
82.90;98.50;p;7.40;0.40;16.62;0.00;6.99;128.74
89.60;96.50;y;0.79;0.14;16.62;-77.57;0.00;131.68
89.60;96.50;p;1.25;0.13;-60.95;0.00;1.03;131.68
90.10;97.40;y;0.79;0.16;-60.95;99.61;0.00;132.68
90.10;97.40;p;0.76;0.01;38.66;0.00;0.64;132.68
90.60;97.00;y;0.79;0.00;38.66;-37.26;0.00;132.73
90.60;97.00;p;4.21;0.85;1.40;0.00;4.10;132.73
94.70;96.90;y;0.79;0.40;1.40;-1.40;0.00;135.49
94.70;96.90;p;1.12;0.54;-0.00;0.00;0.90;135.49
95.60;96.90;y;0.79;0.00;-0.00;-48.37;0.00;136.12
95.60;96.90;p;1.36;0.50;-48.37;0.00;1.20;136.12
96.40;97.80;y;0.79;0.27;-48.37;108.62;0.00;137.32
96.40;97.80;p;1.90;0.73;60.26;0.00;1.61;137.32
97.20;96.40;y;0.79;0.34;60.26;-98.91;0.00;136.90
97.20;96.40;p;1.44;0.46;-38.66;0.00;1.28;136.90
98.20;97.20;y;0.79;0.42;-38.66;103.88;0.00;138.17
98.20;97.20;p;1.70;0.31;65.22;0.00;1.43;138.17
98.80;95.90;y;0.79;0.18;65.22;77.37;0.00;137.69
98.80;95.90;p;2.35;0.02;142.59;0.00;2.14;137.69
97.10;94.60;y;0.79;0.08;142.59;37.41;0.00;135.56
97.10;94.60;p;1.10;0.49;180.00;0.00;0.90;135.56
96.20;94.60;y;0.79;0.35;180.00;8.13;0.00;134.92
96.20;94.60;p;1.52;0.32;-171.87;0.00;1.41;134.92
94.80;94.80;y;0.79;0.09;-171.87;-56.50;0.00;134.07
94.80;94.80;p;1.36;0.10;131.63;0.00;1.20;134.07
94.00;93.90;y;0.79;0.07;131.63;-32.17;0.00;132.87
94.00;93.90;p;1.32;0.34;99.46;0.00;1.22;132.87
93.80;92.70;y;0.79;0.00;99.46;130.73;0.00;131.88
93.80;92.70;p;0.92;0.12;-129.81;0.00;0.78;131.88
93.30;93.30;y;0.79;0.26;-129.81;11.73;0.00;131.95
93.30;93.30;p;2.00;0.49;-118.07;0.00;1.70;131.95
92.50;94.80;y;0.79;0.27;-118.07;-55.41;0.00;132.45
92.50;94.80;p;47.03;1.46;-173.48;0.00;46.70;132.45
46.10;100.10;y;0.79;0.40;-173.48;83.48;0.00;110.21
46.10;100.10;p;0.11;0.00;-90.00;0.00;0.00;110.21
46.10;100.10;y;0.79;0.00;-90.00;-180.00;0.00;110.21
46.10;100.10;p;0.11;0.00;-90.00;0.00;0.00;110.21
46.10;100.10;y;0.79;0.00;-90.00;-180.00;0.00;110.21
46.10;100.10;p;0.11;0.00;-90.00;0.00;0.00;110.21
46.10;100.10;y;0.79;0.00;-90.00;-180.00;0.00;110.21
46.10;100.10;p;0.11;0.00;-90.00;0.00;0.00;110.21
46.10;100.10;y;0.79;0.00;-90.00;-180.00;0.00;110.21
46.10;100.10;p;0.11;0.00;-90.00;0.00;0.00;110.21
46.10;100.10;y;0.79;0.00;-90.00;-180.00;0.00;110.21
46.10;100.10;p;0.11;0.00;-90.00;0.00;0.00;110.21
46.10;100.10;y;0.79;0.00;-90.00;-180.00;0.00;110.21
46.10;100.10;p;0.11;0.00;-90.00;0.00;0.00;110.21
