x[m];y[m];operacao;area.total[m2];area.mato[m2];ang.abs[deg];ang.proa[deg];dist[m];rtl[m]
242.82;356.88;p;117.34;0.16;104.70;0.00;9.55;431.66
240.40;347.65;y;4.92;0.03;104.70;14.43;0.00;422.67
240.40;347.65;p;80.04;0.11;119.13;0.00;6.50;422.67
237.23;341.97;y;42.11;0.46;119.13;-130.31;0.00;416.20
237.23;341.97;p;103.34;0.04;-11.18;0.00;8.44;416.20
245.52;343.61;y;30.42;0.28;-11.18;93.94;0.00;422.31
245.52;343.61;p;105.51;0.29;82.76;0.00;8.62;422.31
246.60;335.05;p;105.51;0.00;82.76;0.00;8.62;416.02
247.69;326.50;p;105.51;0.78;82.76;0.00;8.62;409.82
248.77;317.95;y;27.72;0.26;82.76;-84.49;0.00;403.71
248.77;317.95;p;106.64;2.40;-1.73;0.00;8.66;403.71
257.43;318.21;y;30.87;0.13;-1.73;94.86;0.00;409.30
257.43;318.21;p;61.28;0.13;93.13;0.00;4.96;409.30
257.16;313.26;y;42.28;0.86;93.13;-131.38;0.00;405.29
257.16;313.26;p;37.21;0.00;-38.25;0.00;2.99;405.29
259.51;315.11;y;28.20;0.00;-38.25;87.45;0.00;408.21
259.51;315.11;p;73.56;0.36;49.20;0.00;6.04;408.21
263.45;310.54;p;73.82;0.00;49.20;0.00;6.04;407.24
267.40;305.97;y;35.62;0.13;49.20;-110.41;0.00;406.35
267.40;305.97;p;41.08;0.00;-61.21;0.00;3.27;406.35
268.98;308.84;y;21.09;0.00;-61.21;64.88;0.00;409.55
268.98;308.84;p;84.71;0.49;3.66;0.00;6.87;409.55
275.83;308.40;p;84.08;0.00;3.66;0.00;6.87;413.75
282.69;307.96;p;84.40;5.36;3.66;0.00;6.87;418.03
289.55;307.52;y;31.45;2.24;3.66;-96.40;0.00;422.38
289.55;307.52;p;64.06;0.49;-92.73;0.00;5.24;422.38
289.30;312.75;y;21.57;0.56;-92.73;66.17;0.00;426.04
289.30;312.75;p;115.84;0.42;-26.57;0.00;9.50;426.04
297.80;317.00;y;21.18;2.03;-26.57;-65.35;0.00;434.94
297.80;317.00;p;101.93;4.57;-91.92;0.00;8.36;434.94
297.52;325.36;y;0.01;0.00;-91.92;-0.00;0.00;440.88
297.52;325.36;p;103.00;5.35;-91.92;0.00;8.36;440.88
297.24;333.72;y;0.92;0.00;-91.92;1.15;0.00;446.90
297.24;333.72;p;106.50;4.45;-90.77;0.00;8.73;446.90
297.12;342.45;p;107.11;0.45;-90.77;0.00;8.73;453.38
297.01;351.18;y;2.47;0.00;-90.77;5.30;0.00;459.94
297.01;351.18;p;66.15;2.32;-85.47;0.00;5.38;459.94
297.43;356.54;p;66.29;4.55;-85.47;0.00;5.38;464.31
297.86;361.90;y;50.50;3.36;-85.47;-157.92;0.00;468.71
297.86;361.90;p;81.58;0.05;116.61;0.00;6.67;468.71
294.87;355.93;p;82.38;0.00;116.61;0.00;6.67;462.21
291.88;349.97;p;81.54;1.47;116.61;0.00;6.67;455.71
288.89;344.00;y;36.30;0.00;116.61;112.78;0.00;449.21
288.89;344.00;p;60.24;0.91;-130.61;0.00;4.88;449.21
285.71;347.70;y;31.41;0.12;-130.61;-97.16;0.00;450.03
285.71;347.70;p;60.93;0.10;132.23;0.00;4.97;450.03
282.38;344.03;y;14.84;0.00;132.23;-44.74;0.00;445.07
282.38;344.03;p;119.50;0.41;87.49;0.00;9.81;445.07
282.81;334.22;y;10.94;0.06;87.49;32.11;0.00;437.82
282.81;334.22;p;47.25;0.29;119.60;0.00;3.86;437.82
280.90;330.87;y;18.74;1.54;119.60;57.67;0.00;434.02
280.90;330.87;p;115.83;3.89;177.27;0.00;9.45;434.02
271.47;330.42;y;0.01;0.00;177.27;0.00;0.00;427.63
271.47;330.42;p;115.31;1.89;177.27;0.00;9.44;427.63
262.03;329.97;y;37.40;2.03;177.27;115.43;0.00;421.35
262.03;329.97;p;105.73;0.77;-67.30;0.00;8.63;421.35
265.36;337.93;p;105.34;0.29;-67.30;0.00;8.63;429.67
268.70;345.89;y;9.25;0.00;-67.30;-27.47;0.00;438.00
268.70;345.89;p;37.57;0.01;-94.77;0.00;2.92;438.00
268.45;348.81;y;14.27;0.53;-94.77;42.92;0.00;440.15
268.45;348.81;p;68.65;0.62;-51.86;0.00;5.65;440.15
271.94;353.25;p;69.30;0.05;-51.86;0.00;5.65;445.80
275.44;357.70;y;2.63;0.00;-51.86;6.57;0.00;451.46
275.44;357.70;p;118.85;0.91;-45.29;0.00;9.71;451.46
282.27;364.60;y;15.94;1.12;-45.29;49.43;0.00;461.09
282.27;364.60;p;78.70;4.33;4.14;0.00;6.41;461.09
288.66;364.14;y;24.43;0.02;4.14;-74.93;0.00;464.67
288.66;364.14;p;69.23;1.22;-70.80;0.00;5.61;464.67
290.51;369.43;p;68.59;1.28;-70.80;0.00;5.61;469.97
292.35;374.73;y;3.69;0.26;-70.80;9.81;0.00;475.28
292.35;374.73;p;49.28;2.39;-60.98;0.00;4.01;475.28
294.30;378.24;y;25.96;1.89;-60.98;-79.93;0.00;479.24
294.30;378.24;p;68.85;0.91;-140.91;0.00;5.57;479.24
289.97;381.75;y;17.77;0.63;-140.91;-53.63;0.00;479.39
289.97;381.75;p;80.75;0.29;165.46;0.00;6.59;479.39
283.60;380.10;y;7.87;0.91;165.46;-23.12;0.00;474.24
283.60;380.10;p;101.55;1.80;142.34;0.00;8.32;474.24
277.01;375.01;y;3.96;0.00;142.34;-11.58;0.00;466.23
277.01;375.01;p;101.54;1.11;130.76;0.00;8.33;466.23
271.57;368.70;y;24.49;0.00;130.76;75.53;0.00;457.92
271.57;368.70;p;68.45;1.04;-153.71;0.00;5.53;457.92
266.60;371.15;y;24.34;1.16;-153.71;-75.31;0.00;456.98
266.60;371.15;p;57.33;0.00;130.98;0.00;4.66;456.98
263.55;367.63;y;6.70;0.00;130.98;-18.51;0.00;452.34
263.55;367.63;p;84.68;3.26;112.47;0.00;6.86;452.34
260.92;361.29;p;83.64;1.09;112.47;0.00;6.86;445.66
258.30;354.95;y;44.96;0.81;112.47;138.73;0.00;438.99
258.30;354.95;p;86.95;0.00;-108.79;0.00;7.14;438.99
256.00;361.71;p;87.64;0.30;-108.79;0.00;7.14;443.14
253.70;368.48;y;8.34;0.04;-108.79;23.54;0.00;447.37
253.70;368.48;p;74.90;1.62;-85.25;0.00;6.08;447.37
254.20;374.53;y;28.20;0.00;-85.25;-86.37;0.00;452.65
254.20;374.53;p;91.32;0.10;-171.62;0.00;7.45;452.65
246.83;375.62;p;91.98;0.00;-171.62;0.00;7.45;449.46
239.45;376.71;p;91.33;1.01;-171.62;0.00;7.45;446.37
232.08;377.79;y;42.60;0.60;-171.62;131.92;0.00;443.38
232.08;377.79;p;82.24;0.00;-39.70;0.00;6.74;443.38
237.27;382.10;y;8.89;0.00;-39.70;-26.22;0.00;449.77
237.27;382.10;p;73.88;1.30;-65.92;0.00;5.99;449.77
239.71;387.57;y;13.50;0.49;-65.92;39.53;0.00;455.71
239.71;387.57;p;76.98;0.19;-26.39;0.00;6.22;455.71
245.28;390.33;y;1.92;0.00;-26.39;-3.26;0.00;461.00
245.28;390.33;p;64.32;3.56;-29.65;0.00;5.25;461.00
249.84;392.93;y;29.70;1.01;-29.65;92.01;0.00;465.63
249.84;392.93;p;92.36;1.31;62.37;0.00;7.51;465.63
253.32;386.28;y;33.93;1.97;62.37;-105.00;0.00;461.93
253.32;386.28;p;72.22;0.81;-42.63;0.00;5.90;461.93
257.66;390.27;p;72.22;2.65;-42.63;0.00;5.90;467.65
262.00;394.26;y;25.14;0.29;-42.63;77.84;0.00;473.38
262.00;394.26;p;103.11;4.03;35.21;0.00;8.45;473.38
268.90;389.39;y;26.98;1.77;35.21;-82.89;0.00;473.21
268.90;389.39;p;97.89;3.74;-47.68;0.00;8.06;473.21
274.33;395.35;y;22.24;0.05;-47.68;67.80;0.00;481.20
274.33;395.35;p;62.77;0.29;20.12;0.00;5.12;481.20
279.13;393.59;y;2.15;0.00;20.12;4.87;0.00;482.52
279.13;393.59;p;108.18;1.06;24.99;0.00;8.85;482.52
287.15;389.85;y;9.58;0.49;24.99;27.86;0.00;484.19
287.15;389.85;p;119.74;0.28;52.86;0.00;9.87;484.19
293.11;381.98;p;120.64;0.00;52.86;0.00;9.87;481.48
299.07;374.11;p;120.73;3.75;52.86;0.00;9.87;478.96
305.03;366.25;p;119.74;2.80;52.86;0.00;9.87;476.63
310.99;358.38;p;120.64;5.93;52.86;0.00;9.87;474.50
316.95;350.51;p;119.85;5.79;52.86;0.00;9.87;472.56
322.91;342.64;p;120.16;1.04;52.86;0.00;9.87;470.82
328.87;334.77;p;120.50;1.41;52.86;0.00;9.87;469.28
334.83;326.91;p;119.85;0.98;52.86;0.00;9.87;467.95
340.78;319.04;p;120.16;1.68;52.86;0.00;9.87;466.82
346.74;311.17;p;119.74;1.33;52.86;0.00;9.87;465.90
352.70;303.30;y;52.15;1.10;52.86;162.71;0.00;465.18
352.70;303.30;p;90.81;0.81;-144.43;0.00;7.47;465.18
346.63;307.65;y;15.43;0.00;-144.43;46.18;0.00;463.46
346.63;307.65;p;101.76;0.00;-98.24;0.00;8.29;463.46
345.44;315.85;y;24.87;0.00;-98.24;76.05;0.00;468.07
345.44;315.85;p;76.07;0.00;-22.19;0.00;6.18;468.07
351.16;318.18;y;10.89;0.00;-22.19;33.50;0.00;473.87
351.16;318.18;p;68.24;0.49;11.31;0.00;5.56;473.87
356.61;317.09;p;68.07;0.00;11.31;0.00;5.56;477.20
362.06;316.00;y;30.34;2.31;11.31;-93.07;0.00;480.57
362.06;316.00;p;84.08;0.00;-81.76;0.00;6.86;480.57
363.05;322.79;p;84.06;0.42;-81.76;0.00;6.86;485.79
364.03;329.58;y;13.75;0.29;-81.76;41.19;0.00;491.06
364.03;329.58;p;89.56;0.95;-40.58;0.00;7.33;491.06
369.60;334.35;y;39.00;3.18;-40.58;120.94;0.00;498.39
369.60;334.35;p;109.81;3.01;80.36;0.00;8.96;498.39
371.10;325.52;y;5.10;0.06;80.36;14.97;0.00;493.64
371.10;325.52;p;70.49;3.27;95.33;0.00;5.78;493.64
370.56;319.76;p;71.71;1.78;95.33;0.00;5.78;489.45
370.02;314.00;y;5.23;0.00;95.33;-15.75;0.00;485.30
370.02;314.00;p;62.59;0.98;79.58;0.00;5.07;485.30
370.94;309.01;p;62.03;2.88;79.58;0.00;5.07;482.79
371.86;304.02;y;38.24;0.23;79.58;-117.51;0.00;480.32
371.86;304.02;p;79.80;0.00;-37.93;0.00;6.51;480.32
376.99;308.02;p;79.80;0.05;-37.93;0.00;6.51;486.83
382.12;312.02;y;23.95;1.97;-37.93;73.50;0.00;493.33
382.12;312.02;p;71.15;0.14;35.58;0.00;5.86;493.33
386.89;308.61;p;71.17;0.49;35.58;0.00;5.86;494.90
391.66;305.20;y;36.02;0.81;35.58;-111.77;0.00;496.53
391.66;305.20;p;62.75;0.00;-76.19;0.00;5.10;496.53
392.88;310.15;p;63.01;0.00;-76.19;0.00;5.10;500.55
394.10;315.11;y;1.85;0.00;-76.19;-2.68;0.00;504.59
394.10;315.11;p;74.94;0.29;-78.86;0.00;6.07;504.59
395.27;321.07;p;74.16;4.13;-78.86;0.00;6.07;509.24
396.44;327.03;y;15.13;0.85;-78.86;-47.50;0.00;513.92
396.44;327.03;p;81.69;5.69;-126.36;0.00;6.67;513.92
392.49;332.40;y;0.77;0.00;-126.36;1.50;0.00;514.33
392.49;332.40;p;57.64;0.29;-124.86;0.00;4.67;514.33
389.82;336.23;y;45.02;4.23;-124.86;140.04;0.00;514.79
389.82;336.23;p;83.97;0.05;15.18;0.00;6.81;514.79
396.39;334.44;y;36.79;0.50;15.18;-113.75;0.00;518.63
396.39;334.44;p;78.19;0.70;-98.58;0.00;6.35;518.63
395.45;340.72;p;77.55;0.38;-98.58;0.00;6.35;521.99
394.50;347.00;y;4.93;0.03;-98.58;13.28;0.00;525.39
394.50;347.00;p;108.61;4.85;-85.30;0.00;8.87;525.39
395.23;355.84;p;108.39;2.13;-85.30;0.00;8.87;531.82
395.95;364.68;y;17.37;0.36;-85.30;-52.89;0.00;538.31
395.95;364.68;p;100.70;0.00;-138.19;0.00;8.31;538.31
389.76;370.23;y;42.94;2.13;-138.19;-133.73;0.00;537.57
389.76;370.23;p;94.50;1.15;88.08;0.00;7.65;537.57
390.01;362.58;y;1.54;0.05;88.08;-3.33;0.00;532.51
390.01;362.58;p;99.64;0.19;84.76;0.00;8.08;532.51
390.75;354.53;y;25.88;0.00;84.76;80.53;0.00;527.62
390.75;354.53;p;80.00;3.10;165.28;0.00;6.52;527.62
384.45;352.88;p;79.70;1.10;165.28;0.00;6.52;521.85
378.15;351.22;y;19.21;0.01;165.28;-59.77;0.00;516.09
378.15;351.22;p;116.50;1.57;105.51;0.00;9.52;516.09
375.60;342.05;y;36.48;0.54;105.51;113.78;0.00;508.01
375.60;342.05;p;105.00;0.45;-140.70;0.00;8.60;508.01
368.95;347.50;y;10.01;1.10;-140.70;29.07;0.00;506.83
368.95;347.50;p;90.54;0.00;-111.63;0.00;7.38;506.83
366.23;354.36;p;90.87;1.84;-111.63;0.00;7.38;509.60
363.50;361.22;y;39.94;0.79;-111.63;-124.49;0.00;512.46
363.50;361.22;p;71.03;0.00;123.87;0.00;5.84;512.46
360.25;356.38;y;3.91;0.00;123.87;-10.01;0.00;506.74
360.25;356.38;p;95.40;0.18;113.86;0.00;7.79;506.74
357.10;349.25;y;7.20;0.00;113.86;-21.29;0.00;499.49
357.10;349.25;p;118.92;1.49;92.57;0.00;9.75;499.49
356.66;339.51;y;11.25;0.00;92.57;34.49;0.00;492.42
356.66;339.51;p;79.15;1.77;127.06;0.00;6.47;492.42
352.76;334.35;p;79.62;0.73;127.06;0.00;6.47;486.03
348.86;329.18;y;23.38;0.66;127.06;70.73;0.00;479.65
348.86;329.18;p;69.33;0.05;-162.21;0.00;5.64;479.65
343.49;330.90;p;70.01;0.00;-162.21;0.00;5.64;476.95
338.12;332.62;y;42.50;0.42;-162.21;-132.21;0.00;474.31
338.12;332.62;p;89.69;0.00;65.58;0.00;7.29;474.31
341.14;325.99;y;11.98;0.00;65.58;37.15;0.00;471.85
341.14;325.99;p;88.32;0.00;102.73;0.00;7.19;471.85
339.55;318.98;p;87.94;0.27;102.73;0.00;7.19;465.88
337.97;311.96;p;87.94;3.39;102.73;0.00;7.19;459.94
336.38;304.95;y;43.59;0.26;102.73;135.29;0.00;454.04
336.38;304.95;p;102.32;0.69;-121.98;0.00;8.34;454.04
331.97;312.03;y;28.33;0.31;-121.98;-88.03;0.00;455.59
331.97;312.03;p;121.39;2.46;149.99;0.00;9.99;455.59
323.31;307.03;y;38.75;0.79;149.99;120.31;0.00;445.87
323.31;307.03;p;90.14;1.89;-89.70;0.00;7.32;445.87
323.35;314.35;y;33.18;0.53;-89.70;-103.07;0.00;450.97
323.35;314.35;p;91.47;5.00;167.23;0.00;7.43;450.97
316.11;312.71;y;10.60;1.08;167.23;30.80;0.00;444.65
316.11;312.71;p;56.93;2.09;-161.97;0.00;4.61;444.65
311.72;314.14;y;22.73;0.13;-161.97;-70.32;0.00;442.55
311.72;314.14;p;110.03;0.64;127.71;0.00;8.99;442.55
306.22;307.02;y;24.35;0.13;127.71;75.02;0.00;433.63
306.22;307.02;p;60.26;0.55;-157.27;0.00;4.86;433.63
301.74;308.90;y;21.06;0.13;-157.27;64.19;0.00;431.82
301.74;308.90;p;81.91;0.12;-93.08;0.00;6.65;431.82
301.38;315.54;p;81.28;0.00;-93.08;0.00;6.65;436.34
301.02;322.18;y;14.55;0.00;-93.08;43.94;0.00;440.92
301.02;322.18;p;65.86;0.12;-49.14;0.00;5.39;440.92
304.55;326.25;y;1.75;0.00;-49.14;3.85;0.00;446.31
304.55;326.25;p;83.99;0.61;-45.29;0.00;6.93;446.31
309.43;331.18;y;22.61;0.66;-45.29;-69.43;0.00;453.23
309.43;331.18;p;88.30;0.00;-114.72;0.00;7.18;453.23
306.42;337.70;p;88.30;0.29;-114.72;0.00;7.18;456.00
303.42;344.22;y;26.45;0.00;-114.72;80.26;0.00;458.86
303.42;344.22;p;58.86;1.98;-34.46;0.00;4.83;458.86
307.40;346.95;y;28.80;0.19;-34.46;89.93;0.00;463.54
307.40;346.95;p;86.20;0.00;55.48;0.00;7.09;463.54
311.42;341.11;p;87.20;0.13;55.48;0.00;7.09;461.88
315.44;335.26;y;3.73;0.00;55.48;-10.55;0.00;460.33
315.44;335.26;p;97.62;0.68;44.93;0.00;7.97;460.33
321.08;329.63;y;43.37;0.08;44.93;-134.86;0.00;460.17
321.08;329.63;p;73.81;0.71;-89.93;0.00;5.99;460.17
321.09;335.62;p;73.21;0.00;-89.93;0.00;5.99;464.48
321.10;341.60;y;5.74;0.00;-89.93;-16.57;0.00;468.83
321.10;341.60;p;72.57;0.00;-106.50;0.00;5.86;468.83
319.43;347.23;p;71.56;0.07;-106.50;0.00;5.86;471.81
317.77;352.85;y;10.28;0.00;-106.50;-30.78;0.00;474.85
317.77;352.85;p;65.12;0.00;-137.28;0.00;5.33;474.85
313.85;356.47;p;65.12;0.00;-137.28;0.00;5.33;474.94
309.93;360.08;y;24.62;0.00;-137.28;-75.87;0.00;475.10
309.93;360.08;p;108.42;1.25;146.85;0.00;8.87;475.10
302.51;355.23;y;37.35;0.06;146.85;114.85;0.00;466.59
302.51;355.23;p;111.42;0.00;-98.30;0.00;9.06;466.59
301.20;364.20;y;27.26;0.00;-98.30;84.65;0.00;472.61
301.20;364.20;p;88.71;0.00;-13.65;0.00;7.20;472.61
308.20;365.90;y;40.20;0.00;-13.65;-125.72;0.00;478.40
308.20;365.90;p;82.84;0.00;-139.37;0.00;6.74;478.40
303.08;370.29;y;18.97;0.00;-139.37;58.17;0.00;478.51
303.08;370.29;p;122.18;2.61;-81.20;0.00;9.95;478.51
304.61;380.12;p;121.09;0.59;-81.20;0.00;9.95;487.11
306.13;389.96;y;8.02;0.05;-81.20;23.07;0.00;495.76
306.13;389.96;p;109.69;0.00;-58.13;0.00;9.01;495.76
310.89;397.61;y;48.30;1.28;-58.13;151.03;0.00;504.72
310.89;397.61;p;119.59;0.00;92.90;0.00;9.75;504.72
310.39;387.87;p;117.90;1.38;92.90;0.00;9.75;496.78
309.90;378.13;y;9.76;0.00;92.90;-29.36;0.00;488.90
309.90;378.13;p;98.82;1.11;63.54;0.00;8.08;488.90
313.50;370.90;y;26.95;0.19;63.54;-81.73;0.00;485.64
313.50;370.90;p;73.84;0.34;-18.19;0.00;6.02;485.64
319.22;372.78;y;19.52;2.13;-18.19;59.82;0.00;490.78
319.22;372.78;p;119.46;1.42;41.63;0.00;9.86;490.78
326.59;366.23;y;11.91;0.00;41.63;35.71;0.00;490.70
326.59;366.23;p;85.33;1.23;77.34;0.00;6.97;490.70
328.12;359.43;p;85.33;0.00;77.34;0.00;6.97;486.67
329.65;352.63;p;85.58;1.31;77.34;0.00;6.97;482.71
331.17;345.82;y;2.75;0.00;77.34;6.17;0.00;478.82
331.17;345.82;p;57.68;0.59;83.51;0.00;4.65;478.82
331.70;341.20;y;5.10;0.16;83.51;15.13;0.00;475.86
331.70;341.20;p;98.28;0.00;98.64;0.00;7.99;475.86
330.50;333.30;y;52.60;0.00;98.64;-162.14;0.00;469.38
330.50;333.30;p;109.76;0.00;-63.51;0.00;9.03;469.38
334.53;341.38;p;110.36;0.08;-63.51;0.00;9.03;477.96
338.56;349.46;y;13.57;0.00;-63.51;-41.30;0.00;486.56
338.56;349.46;p;92.97;3.62;-104.80;0.00;7.61;486.56
336.61;356.82;y;40.94;3.89;-104.80;126.58;0.00;490.54
336.61;356.82;p;114.52;0.16;21.78;0.00;9.36;490.54
345.30;353.35;y;9.37;0.00;21.78;26.83;0.00;494.05
345.30;353.35;p;69.17;2.99;48.62;0.00;5.60;494.05
349.00;349.15;y;0.01;0.00;48.62;0.01;0.00;493.67
349.00;349.15;p;69.17;0.05;48.63;0.00;5.60;493.67
352.70;344.95;y;49.72;0.00;48.63;-153.73;0.00;493.34
352.70;344.95;p;115.48;0.00;-105.10;0.00;9.47;493.34
350.23;354.09;p;115.39;3.21;-105.10;0.00;9.47;498.04
347.77;363.23;y;17.46;0.60;-105.10;-52.90;0.00;502.87
347.77;363.23;p;103.28;1.47;-158.01;0.00;8.43;502.87
339.95;366.39;p;103.46;0.30;-158.01;0.00;8.43;499.81
332.14;369.55;y;18.72;0.00;-158.01;55.69;0.00;496.87
332.14;369.55;p;88.68;0.00;-102.31;0.00;7.22;496.87
330.60;376.60;y;0.95;0.00;-102.31;-0.70;0.00;501.12
330.60;376.60;p;71.95;0.49;-103.01;0.00;5.83;501.12
329.29;382.28;p;71.95;0.29;-103.01;0.00;5.83;504.55
327.97;387.96;y;3.09;0.00;-103.01;7.52;0.00;508.02
327.97;387.96;p;91.22;0.49;-95.49;0.00;7.41;508.02
327.26;395.34;y;37.59;0.19;-95.49;116.34;0.00;513.22
327.26;395.34;p;76.13;0.00;20.85;0.00;6.23;513.22
333.09;393.12;p;76.64;3.52;20.85;0.00;6.23;515.26
338.91;390.90;y;8.75;0.00;20.85;-24.87;0.00;517.36
338.91;390.90;p;78.76;0.80;-4.02;0.00;6.41;517.36
345.31;391.35;y;21.08;0.68;-4.02;64.49;0.00;521.91
345.31;391.35;p;29.93;0.04;60.47;0.00;2.40;521.91
346.49;389.26;y;10.63;0.30;60.47;31.24;0.00;521.13
346.49;389.26;p;87.20;0.84;91.71;0.00;7.10;521.13
346.28;382.16;y;3.09;0.00;91.71;-7.55;0.00;515.71
346.28;382.16;p;64.21;2.30;84.16;0.00;5.26;515.71
346.82;376.93;p;65.17;0.34;84.16;0.00;5.26;512.21
347.35;371.70;y;44.45;0.00;84.16;-137.28;0.00;508.74
347.35;371.70;p;86.41;0.49;-53.12;0.00;7.01;508.74
351.56;377.31;p;85.67;0.00;-53.12;0.00;7.01;515.70
355.76;382.91;p;85.67;0.13;-53.12;0.00;7.01;522.67
359.97;388.52;y;4.99;0.00;-53.12;14.49;0.00;529.64
359.97;388.52;p;105.30;5.28;-38.63;0.00;8.68;529.64
366.75;393.94;y;38.32;0.47;-38.63;118.96;0.00;538.23
366.75;393.94;p;107.72;2.66;80.33;0.00;8.83;538.23
368.23;385.23;y;4.20;0.00;80.33;11.21;0.00;532.92
368.23;385.23;p;116.25;8.00;91.54;0.00;9.50;532.92
367.98;375.74;y;21.26;0.07;91.54;-64.55;0.00;525.91
367.98;375.74;p;84.24;3.66;26.98;0.00;6.95;525.91
374.17;372.58;y;34.52;0.23;26.98;-105.94;0.00;528.04
374.17;372.58;p;93.89;0.64;-78.96;0.00;7.66;528.04
375.64;380.10;p;93.39;0.83;-78.96;0.00;7.66;534.40
377.11;387.61;p;93.40;1.02;-78.96;0.00;7.66;540.79
378.57;395.13;y;43.69;2.16;-78.96;135.92;0.00;547.21
378.57;395.13;p;105.76;0.48;56.96;0.00;8.66;547.21
383.29;387.87;y;23.46;0.66;56.96;-71.60;0.00;545.30
383.29;387.87;p;68.05;0.19;-14.64;0.00;5.55;545.30
388.67;389.27;p;68.57;1.00;-14.64;0.00;5.55;550.08
394.04;390.67;y;26.06;0.13;-14.64;79.96;0.00;554.88
394.04;390.67;p;69.20;0.77;65.32;0.00;5.59;554.88
396.37;385.59;y;15.88;0.04;65.32;48.70;0.00;552.99
396.37;385.59;p;117.90;0.63;114.02;0.00;9.59;552.99
392.47;376.84;p;116.79;0.00;114.02;0.00;9.59;544.09
388.56;368.08;p;117.90;0.00;114.02;0.00;9.59;535.22
384.66;359.32;p;116.79;0.00;114.02;0.00;9.59;526.38
380.76;350.56;p;117.90;0.00;114.02;0.00;9.59;517.56
376.85;341.80;p;117.90;0.00;114.02;0.00;9.59;508.77
372.95;333.04;p;116.79;0.00;114.02;0.00;9.59;500.01
369.04;324.28;p;117.90;0.00;114.02;0.00;9.59;491.28
365.14;315.52;p;116.79;0.31;114.02;0.00;9.59;482.58
361.24;306.77;p;117.90;1.29;114.02;0.00;9.59;473.92
357.33;298.01;p;117.16;2.59;114.02;0.00;9.59;465.29
353.43;289.25;p;117.14;2.01;114.02;0.00;9.59;456.70
349.52;280.49;p;117.90;2.76;114.02;0.00;9.59;448.15
345.62;271.73;p;116.60;4.68;114.02;0.00;9.59;439.65
341.72;262.97;p;117.01;1.94;114.02;0.00;9.59;431.19
337.81;254.21;p;116.27;0.58;114.02;0.00;9.59;422.78
333.91;245.45;p;116.26;0.00;114.02;0.00;9.59;414.42
330.01;236.70;p;117.01;6.43;114.02;0.00;9.59;406.11
326.10;227.94;p;115.91;3.16;114.02;0.00;9.59;397.87
322.20;219.18;p;117.01;0.00;114.02;0.00;9.59;389.68
318.29;210.42;p;115.91;1.79;114.02;0.00;9.59;381.56
314.39;201.66;y;27.94;0.00;114.02;85.23;0.00;373.51
314.39;201.66;p;86.56;3.42;-160.74;0.00;7.03;373.51
307.75;203.98;y;11.54;0.29;-160.74;-33.76;0.00;369.21
307.75;203.98;p;48.68;0.33;165.50;0.00;3.92;369.21
303.95;203.00;y;37.02;0.71;165.50;113.82;0.00;365.51
303.95;203.00;p;117.66;0.00;-80.68;0.00;9.63;365.51
305.51;212.50;p;117.67;0.49;-80.68;0.00;9.63;372.15
307.07;222.00;y;0.01;0.00;-80.68;-0.38;0.00;378.91
307.07;222.00;p;66.65;1.05;-81.06;0.00;5.40;378.91
307.91;227.34;p;66.75;2.51;-81.06;0.00;5.40;382.74
308.75;232.67;y;9.17;0.81;-81.06;27.45;0.00;386.61
308.75;232.67;p;29.34;0.00;-53.61;0.00;2.37;386.61
310.15;234.58;y;8.83;0.00;-53.61;-25.90;0.00;388.87
310.15;234.58;p;65.27;2.69;-79.51;0.00;5.22;388.87
311.11;239.72;p;63.86;0.05;-79.51;0.00;5.22;392.75
312.06;244.85;y;47.93;2.62;-79.51;148.14;0.00;396.65
312.06;244.85;p;63.74;0.00;68.63;0.00;5.15;396.65
313.93;240.06;p;63.28;0.38;68.63;0.00;5.15;395.20
315.81;235.26;y;36.68;0.59;68.63;-113.29;0.00;393.81
315.81;235.26;p;73.34;0.22;-44.66;0.00;5.96;393.81
320.05;239.45;p;73.34;1.94;-44.66;0.00;5.96;399.71
324.29;243.64;y;11.18;0.01;-44.66;-32.96;0.00;405.62
324.29;243.64;p;68.02;1.17;-77.63;0.00;5.51;405.62
325.47;249.02;p;67.52;0.00;-77.63;0.00;5.51;409.81
326.65;254.40;y;14.97;0.21;-77.63;-45.97;0.00;414.03
326.65;254.40;p;77.31;0.37;-123.60;0.00;6.31;414.03
323.16;259.65;y;4.20;0.00;-123.60;-12.56;0.00;414.55
323.16;259.65;p;80.63;1.74;-136.16;0.00;6.56;414.55
318.42;264.20;y;14.02;0.13;-136.16;-41.26;0.00;413.76
318.42;264.20;p;103.83;2.76;-177.41;0.00;8.56;413.76
309.88;264.59;y;21.67;0.76;-177.41;67.79;0.00;407.47
309.88;264.59;p;77.99;0.82;-109.63;0.00;6.33;407.47
307.75;270.55;y;2.23;0.00;-109.63;-6.35;0.00;409.77
307.75;270.55;p;78.46;0.70;-115.98;0.00;6.38;409.77
304.96;276.29;p;78.06;0.43;-115.98;0.00;6.38;411.50
302.16;282.02;y;17.67;0.00;-115.98;53.48;0.00;413.32
302.16;282.02;p;58.11;0.00;-62.50;0.00;4.73;413.32
304.34;286.22;y;36.46;0.00;-62.50;113.52;0.00;417.79
304.34;286.22;p;96.43;1.49;51.02;0.00;7.92;417.79
309.32;280.06;y;41.84;0.00;51.02;-128.64;0.00;417.27
309.32;280.06;p;106.91;0.00;-77.62;0.00;8.74;417.27
311.20;288.60;y;42.82;2.10;-77.62;131.79;0.00;424.42
